Date,USD,EUR,GBP
2003-12-01 23:58:00,6.107,7.3045827,10.4942688
2003-12-02 23:58:00,6.0749,7.34090916,10.50532457
2003-12-03 23:58:00,6.1057,7.39888726,10.54515447
2003-12-04 23:58:00,6.1161,7.38457914,10.519692
2003-12-05 23:58:00,6.1088,7.44174016,10.5804416
2003-12-08 23:58:00,6.1221,7.47875736,10.61021151
2003-12-09 23:58:00,6.109,7.4804705,10.660205
2003-12-10 23:58:00,6.1394,7.48270072,10.67764448
2003-12-11 23:58:00,6.0898,7.4417356,10.63035488
2003-12-12 23:58:00,6.1209,7.51401684,10.68892767
2003-12-15 23:58:00,6.0973,7.5057763,10.64710526
2003-12-16 23:58:00,6.1417,7.56780274,10.77131346
2003-12-17 23:58:00,6.1221,7.59017958,10.80428208
2003-12-18 23:58:00,6.0957,7.57024983,10.79304642
2003-12-19 23:58:00,6.1178,7.57322462,10.79302276
2003-12-22 23:58:00,6.1302,7.5983829,10.80876864
2003-12-23 23:58:00,6.122,7.5894434,10.7967592
2003-12-24 23:58:00,6.094,7.5864206,10.8131936
2003-12-25 23:58:00,6.0991,7.59032995,10.82102322
2003-12-26 23:58:00,6.1075,7.585515,10.8163825
2003-12-29 23:58:00,6.1361,7.65846641,10.88298696
2003-12-30 23:58:00,6.1059,7.66107273,10.85323725
2003-12-31 23:58:00,5.9619,7.50364734,10.66106958
2004-01-01 23:58:00,5.9738,7.51265088,10.66144086
2004-01-02 23:58:00,6.1391,7.72851299,11.00679239
2004-01-05 23:58:00,6.1143,7.75537812,11.04548295
2004-01-06 23:58:00,6.1518,7.82262888,11.19812154
2004-01-07 23:58:00,6.1365,7.75469505,11.1524751
2004-01-08 23:58:00,6.1428,7.8443556,11.2628238
2004-01-09 23:58:00,6.1424,7.8714856,11.3450128
2004-01-12 23:58:00,6.1549,7.83888064,11.35702148
2004-01-13 23:58:00,6.095,7.791848,11.2653885
2004-01-14 23:58:00,6.1559,7.78844468,11.28068675
2004-01-15 23:58:00,6.1399,7.73381804,11.20286154
2004-01-16 23:58:00,6.1412,7.61017504,11.0418776
2004-01-19 23:58:00,6.1175,7.5551125,10.9050555
2004-01-20 23:58:00,6.1137,7.69225734,11.11592934
2004-01-21 23:58:00,6.1038,7.72374852,11.18338236
2004-01-22 23:58:00,6.1198,7.78499758,11.28001536
2004-01-23 23:58:00,6.1336,7.71545544,11.20486048
2004-01-26 23:58:00,6.1664,7.69813376,11.19016608
2004-01-27 23:58:00,6.1414,7.75843062,11.21542468
2004-01-28 23:58:00,6.2033,7.71442388,11.25588785
2004-01-29 23:58:00,6.1136,7.58453216,11.10290896
2004-01-30 23:58:00,6.1172,7.62876012,11.16021968
2004-02-02 23:58:00,6.1249,7.61263821,11.15405539
2004-02-03 23:58:00,6.1249,7.68246207,11.25266628
2004-02-04 23:58:00,6.1331,7.68784085,11.23399927
2004-02-05 23:58:00,6.1502,7.72834132,11.29053716
2004-02-06 23:58:00,6.1317,7.79032485,11.32218405
2004-02-09 23:58:00,6.1325,7.78152925,11.40215725
2004-02-10 23:58:00,6.1628,7.81381412,11.50409876
2004-02-11 23:58:00,6.1413,7.87744551,11.61995373
2004-02-12 23:58:00,6.1262,7.8507253,11.59322088
2004-02-13 23:58:00,6.1415,7.81383045,11.5742709
2004-02-16 23:58:00,6.1461,7.8424236,11.60568063
2004-02-17 23:58:00,6.1205,7.8685148,11.66016455
2004-02-18 23:58:00,6.178,7.8621228,11.6893938
2004-02-19 23:58:00,6.1105,7.76094605,11.6026174
2004-02-20 23:58:00,6.1515,7.7127507,11.45101725
2004-02-23 23:58:00,6.1578,7.7403546,11.50153884
2004-02-24 23:58:00,6.1444,7.78679812,11.6098438
2004-02-25 23:58:00,6.1518,7.68975,11.51678478
2004-02-26 23:58:00,6.15,7.652445,11.45622
2004-02-27 23:58:00,6.1276,7.65275964,11.44574404
2004-03-01 23:58:00,6.1455,7.66774035,11.4773358
2004-03-02 23:58:00,6.1595,7.5133581,11.3199291
2004-03-03 23:58:00,6.1031,7.43723766,11.15219463
2004-03-04 23:58:00,6.1433,7.49544033,11.19677858
2004-03-05 23:58:00,6.1529,7.60683027,11.35517695
2004-03-08 23:58:00,6.1238,7.6057596,11.34250236
2004-03-09 23:58:00,6.2028,7.63812792,11.3232114
2004-03-10 23:58:00,6.1467,7.5174141,11.08065609
2004-03-11 23:58:00,6.1082,7.54179454,11.05400954
2004-03-12 23:58:00,6.1345,7.49574555,11.06357075
2004-03-15 23:58:00,6.1372,7.52788952,11.0715088
2004-03-16 23:58:00,6.1425,7.5294765,11.135124
2004-03-17 23:58:00,6.136,7.5000328,11.1448168
2004-03-18 23:58:00,6.1521,7.61814543,11.28848829
2004-03-19 23:58:00,6.1607,7.56595567,11.2987238
2004-03-22 23:58:00,6.1628,7.60612776,11.38454044
2004-03-23 23:58:00,6.1376,7.57502592,11.36499392
2004-03-24 23:58:00,6.2044,7.5290394,11.32365044
2004-03-25 23:58:00,6.1919,7.5107747,11.19124006
2004-03-26 23:58:00,6.1481,7.44842315,11.17171251
2004-03-29 23:58:00,6.143,7.469888,11.1710455
2004-03-30 23:58:00,6.1511,7.49142469,11.2380597
2004-03-31 23:58:00,6.1403,7.55748124,11.31780096
2004-04-01 23:58:00,6.1298,7.57827174,11.3769088
2004-04-02 23:58:00,6.1521,7.45696041,11.24357796
2004-04-05 23:58:00,6.1191,7.3490391,11.15817885
2004-04-06 23:58:00,6.1412,7.44743324,11.3182316
2004-04-07 23:58:00,6.1283,7.45385129,11.27423351
2004-04-08 23:58:00,6.1317,7.4009619,11.22469002
2004-04-09 23:58:00,6.1282,7.41328354,11.2360547
2004-04-12 23:58:00,6.1353,7.40346651,11.27238669
2004-04-13 23:58:00,6.1368,7.32242976,11.15424768
2004-04-14 23:58:00,6.1663,7.36317883,11.0315107
2004-04-15 23:58:00,6.1277,7.34221014,10.97409793
2004-04-16 23:58:00,6.1783,7.4016034,11.09499114
2004-04-19 23:58:00,6.1736,7.4114068,11.15322576
2004-04-20 23:58:00,6.1964,7.3365376,11.0574758
2004-04-21 23:58:00,6.1771,7.29021342,10.92976074
2004-04-22 23:58:00,6.1006,7.27252526,10.828565
2004-04-23 23:58:00,6.1121,7.23794882,10.83430846
2004-04-26 23:58:00,6.1428,7.28413224,10.96858368
2004-04-27 23:58:00,6.1433,7.32527092,11.00817927
2004-04-28 23:58:00,6.1382,7.26701498,10.8676831
2004-04-29 23:58:00,6.1527,7.35555285,10.90812183
2004-04-30 23:58:00,6.157,7.376086,10.947146
2004-05-03 23:58:00,6.1558,7.34448498,10.9019218
2004-05-04 23:58:00,6.1455,7.43421135,11.0324016
2004-05-05 23:58:00,6.1299,7.45150644,10.97926389
2004-05-06 23:58:00,6.1347,7.40642331,11.00749221
2004-05-07 23:58:00,6.1351,7.28543125,10.97385337
2004-05-10 23:58:00,6.1449,7.27740507,10.91825832
2004-05-11 23:58:00,6.0998,7.2435125,10.73625798
2004-05-12 23:58:00,6.1432,7.3134796,10.88759336
2004-05-13 23:58:00,6.134,7.23812,10.7939998
2004-05-14 23:58:00,6.1232,7.27926016,10.7645856
2004-05-17 23:58:00,6.1417,7.3823234,10.87633653
2004-05-18 23:58:00,6.1481,7.34206102,10.85692979
2004-05-19 23:58:00,6.1517,7.38204,10.96109906
2004-05-20 23:58:00,6.1749,7.38147546,10.96168248
2004-05-21 23:58:00,6.1647,7.4099694,11.0224836
2004-05-24 23:58:00,6.1379,7.3593421,10.9929789
2004-05-25 23:58:00,6.1495,7.4384352,11.13612955
2004-05-26 23:58:00,6.1406,7.43565254,11.14150464
2004-05-27 23:58:00,6.1496,7.5455592,11.2906656
2004-05-28 23:58:00,6.1449,7.50415188,11.25930027
2004-05-31 23:58:00,6.154,7.504803,11.2747434
2004-06-01 23:58:00,6.1293,7.5022632,11.27729907
2004-06-02 23:58:00,6.1681,7.53371734,11.31044497
2004-06-03 23:58:00,6.1571,7.52151336,11.32167548
2004-06-04 23:58:00,6.1563,7.55254884,11.31712629
2004-06-07 23:58:00,6.1608,7.58948952,11.34018456
2004-06-08 23:58:00,6.1628,7.55374396,11.3333892
2004-06-09 23:58:00,6.1886,7.4510744,11.31090422
2004-06-10 23:58:00,6.1912,7.49259024,11.40233304
2004-06-11 23:58:00,6.1896,7.42937688,11.24774112
2004-06-14 23:58:00,6.1528,7.4202768,11.1581028
2004-06-15 23:58:00,6.137,7.4650468,11.249121
2004-06-16 23:58:00,6.143,7.3722143,11.2091321
2004-06-17 23:58:00,6.1494,7.3977282,11.27738466
2004-06-18 23:58:00,6.1379,7.4514106,11.28575673
2004-06-21 23:58:00,6.1445,7.447134,11.2604107
2004-06-22 23:58:00,6.1314,7.43003052,11.16895824
2004-06-23 23:58:00,6.184,7.473364,11.233236
2004-06-24 23:58:00,6.147,7.480899,11.2065957
2004-06-25 23:58:00,6.1303,7.47590085,11.19086265
2004-06-28 23:58:00,6.1658,7.51241072,11.2803311
2004-06-29 23:58:00,6.1893,7.48472049,11.19396798
2004-06-30 23:58:00,6.1453,7.4849754,11.18383147
2004-07-01 23:58:00,6.1767,7.50901419,11.241594
2004-07-02 23:58:00,6.1795,7.60758245,11.3023055
2004-07-05 23:58:00,6.1446,7.55355678,11.25199152
2004-07-06 23:58:00,6.1852,7.59604412,11.380768
2004-07-07 23:58:00,6.1702,7.63006932,11.4395508
2004-07-08 23:58:00,6.189,7.6687899,11.4533634
2004-07-09 23:58:00,6.1778,7.66850314,11.49812136
2004-07-12 23:58:00,6.3534,7.87948668,11.82621876
2004-07-13 23:58:00,6.1611,7.59478797,11.44301103
2004-07-14 23:58:00,6.1643,7.63201983,11.43847508
2004-07-15 23:58:00,6.1553,7.60302656,11.40207772
2004-07-16 23:58:00,6.1447,7.65138044,11.50410734
2004-07-19 23:58:00,6.159,7.6593324,11.5037802
2004-07-20 23:58:00,6.2107,7.65717203,11.50470068
2004-07-21 23:58:00,6.1463,7.53474917,11.30550422
2004-07-22 23:58:00,6.1906,7.58472312,11.41670452
2004-07-23 23:58:00,6.1998,7.50361794,11.36051352
2004-07-26 23:58:00,6.1655,7.4824508,11.34760275
2004-07-27 23:58:00,6.1639,7.43243062,11.23000941
2004-07-28 23:58:00,6.1627,7.42173961,11.23275329
2004-07-29 23:58:00,6.1914,7.45011162,11.25472692
2004-07-30 23:58:00,6.1875,7.43180625,11.27053125
2004-08-02 23:58:00,6.1705,7.41632395,11.2512897
2004-08-03 23:58:00,6.1752,7.441116,11.2635648
2004-08-04 23:58:00,6.1839,7.45654662,11.28623589
2004-08-05 23:58:00,6.1434,7.40156832,11.20187556
2004-08-06 23:58:00,6.1252,7.53460852,11.3132444
2004-08-09 23:58:00,6.1647,7.5640869,11.34551388
2004-08-10 23:58:00,6.2101,7.59557331,11.34833674
2004-08-11 23:58:00,6.1486,7.51112976,11.25378258
2004-08-12 23:58:00,6.1878,7.57139208,11.27912184
2004-08-13 23:58:00,6.1807,7.64676204,11.45839973
2004-08-16 23:58:00,6.1695,7.62241725,11.3580495
2004-08-17 23:58:00,6.2,7.65142,11.32988
2004-08-18 23:58:00,6.1317,7.56467829,11.17992861
2004-08-19 23:58:00,6.1844,7.65072124,11.33043924
2004-08-20 23:58:00,6.1848,7.61596272,11.24767728
2004-08-23 23:58:00,6.2161,7.55007506,11.24243846
2004-08-24 23:58:00,6.1857,7.47170703,11.08601154
2004-08-25 23:58:00,6.1895,7.4793918,11.11448515
2004-08-26 23:58:00,6.1531,7.44402038,11.04666043
2004-08-27 23:58:00,6.1654,7.40587848,11.03421638
2004-08-30 23:58:00,6.1744,7.43768224,11.08119568
2004-08-31 23:58:00,6.1911,7.53704514,11.15883864
2004-09-01 23:58:00,6.1889,7.54117465,11.0966977
2004-09-02 23:58:00,6.1488,7.48247472,11.01373056
2004-09-03 23:58:00,6.155,7.4173905,10.927587
2004-09-06 23:58:00,6.1953,7.47339039,11.027634
2004-09-07 23:58:00,6.1679,7.46007505,10.94432176
2004-09-08 23:58:00,6.1858,7.53801588,11.05464318
2004-09-09 23:58:00,6.1645,7.5441151,11.0369208
2004-09-10 23:58:00,6.2029,7.60785685,11.16211855
2004-09-13 23:58:00,6.1872,7.58488848,11.11901712
2004-09-14 23:58:00,6.2131,7.61539667,11.16866856
2004-09-15 23:58:00,6.187,7.5184424,10.9893494
2004-09-16 23:58:00,6.1624,7.51011688,11.05041568
2004-09-17 23:58:00,6.1729,7.52044407,11.05689848
2004-09-20 23:58:00,6.1909,7.53308712,11.05880467
2004-09-21 23:58:00,6.1664,7.600088,11.07608768
2004-09-22 23:58:00,6.1745,7.57055445,11.0708785
2004-09-23 23:58:00,6.1912,7.59412592,11.12930112
2004-09-24 23:58:00,6.1639,7.5631053,11.12152477
2004-09-27 23:58:00,6.1985,7.62601455,11.22734305
2004-09-28 23:58:00,6.2062,7.64479716,11.25370246
2004-09-29 23:58:00,6.1881,7.63364016,11.13858
2004-09-30 23:58:00,6.1886,7.69428638,11.21745636
2004-10-01 23:58:00,6.1857,7.66593801,11.12127003
2004-10-04 23:58:00,6.1885,7.6031911,11.040284
2004-10-05 23:58:00,6.2038,7.6368778,11.05703274
2004-10-06 23:58:00,6.2079,7.62205962,11.04571647
2004-10-07 23:58:00,6.1874,7.6074083,11.02780302
2004-10-08 23:58:00,6.1941,7.68130341,11.11593186
2004-10-11 23:58:00,6.1982,7.6733716,11.14622306
2004-10-12 23:58:00,6.1907,7.62570426,11.08630556
2004-10-13 23:58:00,6.1558,7.59871952,11.03611824
2004-10-14 23:58:00,6.2084,7.6922076,11.15276976
2004-10-15 23:58:00,6.2109,7.74809775,11.2044636
2004-10-18 23:58:00,6.1672,7.69851576,11.08492528
2004-10-19 23:58:00,6.1988,7.7577982,11.1795358
2004-10-20 23:58:00,6.2298,7.83272754,11.3133168
2004-10-21 23:58:00,6.2147,7.84046552,11.35487837
2004-10-22 23:58:00,6.1885,7.8507311,11.31690995
2004-10-25 23:58:00,6.1868,7.9221974,11.39175484
2004-10-26 23:58:00,6.1998,7.91218476,11.3797329
2004-10-27 23:58:00,6.1812,7.85259648,11.29737924
2004-10-29 23:58:00,6.1725,7.89647925,11.34196875
2004-11-01 23:58:00,6.207,7.9102008,11.3730861
2004-11-02 23:58:00,6.1686,7.8433749,11.34590598
2004-11-03 23:58:00,6.1863,7.92959934,11.42733336
2004-11-04 23:58:00,6.1806,7.95381414,11.3939361
2004-11-05 23:58:00,6.1666,7.99376358,11.44952622
2004-11-08 23:58:00,6.2307,8.04009528,11.55421008
2004-11-09 23:58:00,6.204,7.9994376,11.5102812
2004-11-10 23:58:00,6.1807,7.96135967,11.41142641
2004-11-11 23:58:00,6.1521,7.93928505,11.33708988
2004-11-12 23:58:00,6.1515,7.9698834,11.42149005
2004-11-15 23:58:00,6.1611,7.96938285,11.3672295
2004-11-16 23:58:00,6.2266,8.0696736,11.5378898
2004-11-17 23:58:00,6.2034,8.08675224,11.53336128
2004-11-18 23:58:00,6.1963,8.02111035,11.4507624
2004-11-19 23:58:00,6.1844,8.06074696,11.4998918
2004-11-22 23:58:00,6.2062,8.09102294,11.53856704
2004-11-23 23:58:00,6.2041,8.12364854,11.58863839
2004-11-24 23:58:00,6.1962,8.16411312,11.6550522
2004-11-25 23:58:00,6.1917,8.20647918,11.71036221
2004-11-26 23:58:00,6.197,8.2351933,11.7303013
2004-11-29 23:58:00,6.2009,8.2223934,11.73272289
2004-11-30 23:58:00,6.1725,8.20633875,11.78515425
2004-12-01 23:58:00,6.1914,8.26180416,11.96611878
2004-12-02 23:58:00,6.2091,8.23202478,11.94320385
2004-12-03 23:58:00,6.171,8.306166,11.9933385
2004-12-06 23:58:00,6.2202,8.33071386,12.04603932
2004-12-07 23:58:00,6.1978,8.32240584,12.05286166
2004-12-08 23:58:00,6.1486,8.20469184,11.9098382
2004-12-09 23:58:00,6.1751,8.21350051,11.8747173
2004-12-10 23:58:00,6.1897,8.17968855,11.83903919
2004-12-13 23:58:00,6.1821,8.23208436,11.89065114
2004-12-14 23:58:00,6.1539,8.18776395,11.85979608
2004-12-15 23:58:00,6.1941,8.300094,12.0289422
2004-12-16 23:58:00,6.1993,8.21283264,11.97146823
2004-12-17 23:58:00,6.1724,8.21608164,11.98309736
2004-12-20 23:58:00,6.2069,8.31041841,12.08173085
2004-12-21 23:58:00,6.2036,8.2911114,11.96488332
2004-12-22 23:58:00,6.1939,8.29177393,11.85884094
2004-12-23 23:58:00,6.1754,8.34173032,11.87899944
2004-12-24 23:58:00,6.1638,8.33777226,11.81168994
2004-12-27 23:58:00,6.1861,8.42608681,11.96577323
2004-12-28 23:58:00,6.2049,8.43307959,11.95560132
2004-12-29 23:58:00,6.0886,8.28171372,11.6748905
2004-12-30 23:58:00,6.0672,8.26595328,11.66783232
2004-12-31 23:58:00,6.0039,8.14308957,11.52268488
2005-01-03 23:58:00,5.909,7.9576503,11.2519178
2005-01-04 23:58:00,5.9321,7.87901522,11.17073751
2005-01-05 23:58:00,5.8195,7.72655015,10.96801165
2005-01-06 23:58:00,5.8379,7.69376841,10.95248419
2005-01-07 23:58:00,5.9043,7.71869139,11.04517401
2005-01-10 23:58:00,5.893,7.7245444,11.0605717
2005-01-11 23:58:00,5.8977,7.73365401,11.07647037
2005-01-12 23:58:00,5.8927,7.81077385,11.13897081
2005-01-13 23:58:00,5.8706,7.75330142,11.0396633
2005-01-14 23:58:00,5.861,7.6767378,10.9741364
2005-01-17 23:58:00,5.8599,7.64599752,10.8818343
2005-01-18 23:58:00,5.8468,7.61019488,10.89200372
2005-01-19 23:58:00,5.848,7.6024,10.938684
2005-01-20 23:58:00,5.8253,7.5495888,10.89505859
2005-01-21 23:58:00,5.857,7.6105858,10.9713324
2005-01-24 23:58:00,5.8163,7.57922053,10.92533792
2005-01-25 23:58:00,5.8058,7.52896144,10.82085004
2005-01-26 23:58:00,5.8058,7.59166408,10.92477386
2005-01-27 23:58:00,5.7924,7.55213112,10.95111144
2005-01-28 23:58:00,5.7947,7.55686827,10.94387042
2005-01-31 23:58:00,5.7923,7.55605535,10.91211397
2005-02-01 23:58:00,5.7749,7.5304696,10.8741367
2005-02-02 23:58:00,5.7677,7.51588987,10.86865388
2005-02-03 23:58:00,5.7743,7.4892671,10.86434545
2005-02-04 23:58:00,5.8141,7.47344414,10.88864648
2005-02-07 23:58:00,5.7864,7.38286776,10.74881664
2005-02-08 23:58:00,5.7763,7.37402458,10.70579442
2005-02-09 23:58:00,5.76,7.376832,10.706688
2005-02-10 23:58:00,5.7809,7.44233066,10.79756502
2005-02-11 23:58:00,5.777,7.4246004,10.8006792
2005-02-14 23:58:00,5.7671,7.47877528,10.88136428
2005-02-15 23:58:00,5.76,7.494912,10.914624
2005-02-16 23:58:00,5.7688,7.51213136,10.86899608
2005-02-17 23:58:00,5.7764,7.55033244,10.94281216
2005-02-18 23:58:00,5.7662,7.50528592,10.9240659
2005-02-21 23:58:00,5.7672,7.5319632,10.93634136
2005-02-22 23:58:00,5.7529,7.62661953,10.99321661
2005-02-23 23:58:00,5.7647,7.60882753,10.9875182
2005-02-24 23:58:00,5.7758,7.6125044,11.01502818
2005-02-25 23:58:00,5.7427,7.6033348,11.01909276
2005-02-28 23:58:00,5.7837,7.64373792,11.09834193
2005-03-01 23:58:00,5.7834,7.61731614,11.09487456
2005-03-02 23:58:00,5.76,7.566912,11.018304
2005-03-03 23:58:00,5.7824,7.57610048,11.02356736
2005-03-04 23:58:00,5.4947,7.27608174,10.55751658
2005-03-07 23:58:00,5.7696,7.6245264,11.0458992
2005-03-08 23:58:00,5.7599,7.6837066,11.10681517
2005-03-09 23:58:00,5.7628,7.70659244,11.08013556
2005-03-10 23:58:00,5.7495,7.7250282,11.05916325
2005-03-11 23:58:00,5.7617,7.75870522,11.09991505
2005-03-14 23:58:00,5.7567,7.69152687,11.01602112
2005-03-15 23:58:00,5.7589,7.66336823,11.01504803
2005-03-16 23:58:00,5.7684,7.73369388,11.1157068
2005-03-17 23:58:00,5.79,7.743546,11.144592
2005-03-18 23:58:00,5.7542,7.6617173,11.05784614
2005-03-21 23:58:00,5.79,7.617324,10.974366
2005-03-22 23:58:00,5.8199,7.60893726,10.97109349
2005-03-23 23:58:00,5.79,7.520052,10.827879
2005-03-24 23:58:00,5.7815,7.47490135,10.799842
2005-03-25 23:58:00,5.7714,7.47454014,10.78443804
2005-03-28 23:58:00,5.7983,7.47458853,10.81904797
2005-03-29 23:58:00,5.79,7.489365,10.855671
2005-03-30 23:58:00,5.79,7.475469,10.867251
2005-03-31 23:58:00,5.79,7.506156,10.93731
2005-04-01 23:58:00,5.7505,7.4227454,10.8166905
2005-04-04 23:58:00,5.7524,7.39010828,10.79207764
2005-04-05 23:58:00,5.7566,7.4001093,10.81722706
2005-04-06 23:58:00,5.7564,7.4056086,10.81685124
2005-04-07 23:58:00,5.7901,7.43912048,10.83038205
2005-04-08 23:58:00,5.7458,7.3977175,10.83198216
2005-04-11 23:58:00,5.79,7.508472,10.941942
2005-04-12 23:58:00,5.79,7.47489,10.947153
2005-04-13 23:58:00,5.7628,7.4397748,10.91359064
2005-04-14 23:58:00,5.7642,7.37414106,10.83266106
2005-04-15 23:58:00,5.789,7.4475485,10.9574192
2005-04-18 23:58:00,5.7825,7.5253455,11.01045825
2005-04-19 23:58:00,5.79,7.562898,11.098272
2005-04-20 23:58:00,5.79,7.576215,11.105799
2005-04-21 23:58:00,5.79,7.552476,11.050794
2005-04-22 23:58:00,5.7623,7.52268265,11.03019466
2005-04-25 23:58:00,5.79,7.521789,11.065848
2005-04-26 23:58:00,5.7511,7.46550291,10.95872105
2005-04-27 23:58:00,5.7719,7.45614042,10.98334851
2005-04-28 23:58:00,5.7659,7.43858759,10.99672448
2005-04-29 23:58:00,5.7865,7.44664685,11.0464285
2005-05-02 23:58:00,5.7639,7.40315316,10.91913216
2005-05-03 23:58:00,5.7545,7.4140978,10.89499485
2005-05-04 23:58:00,5.79,7.495155,11.010264
2005-05-05 23:58:00,5.7506,7.44760206,10.93821626
2005-05-06 23:58:00,5.7647,7.3845807,10.90162417
2005-05-09 23:58:00,5.785,7.436039,10.8995185
2005-05-10 23:58:00,5.7919,7.46170477,10.91946907
2005-05-11 23:58:00,5.7584,7.37766208,10.78490736
2005-05-12 23:58:00,5.7915,7.3413054,10.78898535
2005-05-13 23:58:00,5.769,7.2770166,10.6691886
2005-05-16 23:58:00,5.5278,6.98492808,10.1628603
2005-05-17 23:58:00,5.7865,7.2898327,10.6101264
2005-05-18 23:58:00,5.7457,7.28382389,10.56806601
2005-05-19 23:58:00,5.7528,7.26751224,10.55523744
2005-05-20 23:58:00,5.7535,7.2206425,10.5116445
2005-05-23 23:58:00,5.785,7.270588,10.580765
2005-05-24 23:58:00,5.785,7.268274,10.565724
2005-05-25 23:58:00,5.7583,7.25315468,10.5434473
2005-05-26 23:58:00,5.7553,7.19930477,10.474646
2005-05-27 23:58:00,5.7625,7.24749625,10.51137625
2005-05-30 23:58:00,5.7541,7.17996598,10.49202594
2005-05-31 23:58:00,5.785,7.117864,10.512502
2005-06-01 23:58:00,5.7705,7.03712475,10.4422968
2005-06-02 23:58:00,5.785,7.0953025,10.5026675
2005-06-03 23:58:00,5.7573,7.03829925,10.44834804
2005-06-06 23:58:00,5.7621,7.06260597,10.50661314
2005-06-07 23:58:00,5.7542,7.06385592,10.54687318
2005-06-08 23:58:00,5.795,7.089603,10.57008
2005-06-09 23:58:00,5.79,7.077117,10.538379
2005-06-10 23:58:00,5.7508,6.9757204,10.46588092
2005-06-13 23:58:00,5.7177,6.92642178,10.33588629
2005-06-14 23:58:00,5.79,6.961896,10.455003
2005-06-15 23:58:00,5.785,7.0096845,10.5443195
2005-06-16 23:58:00,5.7575,6.96254475,10.49074075
2005-06-17 23:58:00,5.7356,7.03872832,10.50131004
2005-06-20 23:58:00,5.7453,6.97881591,10.46966019
2005-06-21 23:58:00,5.785,7.041502,10.5732445
2005-06-22 23:58:00,5.79,7.015743,10.540116
2005-06-23 23:58:00,5.7671,6.93666788,10.46786321
2005-06-24 23:58:00,5.7503,6.95268773,10.48739714
2005-06-27 23:58:00,5.7489,6.9906624,10.51013898
2005-06-28 23:58:00,5.7532,6.9441124,10.45298908
2005-06-29 23:58:00,5.7643,6.96039225,10.41263152
2005-06-30 23:58:00,5.7775,6.981531,10.34230275
2005-07-01 23:58:00,5.7678,6.88156218,10.19631684
2005-07-04 23:58:00,5.77,6.869762,10.1552
2005-07-05 23:58:00,5.7785,6.89201695,10.15571375
2005-07-06 23:58:00,5.77,6.881302,10.107309
2005-07-07 23:58:00,5.7454,6.86058214,10.01078496
2005-07-08 23:58:00,5.7305,6.86227375,9.96018205
2005-07-11 23:58:00,5.7419,6.92817654,10.08507316
2005-07-12 23:58:00,5.7725,7.05803575,10.2554235
2005-07-13 23:58:00,5.7426,6.9341895,10.12535232
2005-07-14 23:58:00,5.77,6.97593,10.141352
2005-07-15 23:58:00,5.7311,6.89967129,10.03171744
2005-07-18 23:58:00,5.7553,6.93571203,10.05393357
2005-07-19 23:58:00,5.7131,6.87114537,9.91908422
2005-07-20 23:58:00,5.6713,6.89176376,9.87089765
2005-07-21 23:58:00,5.7168,6.94991376,10.02269376
2005-07-22 23:58:00,5.7388,6.91754952,9.97805156
2005-07-25 23:58:00,5.771,6.9604031,10.0727034
2005-07-26 23:58:00,5.7343,6.88861459,9.95761195
2005-07-27 23:58:00,5.7625,6.95188,10.04230875
2005-07-28 23:58:00,5.7284,6.94683068,10.05391484
2005-07-29 23:58:00,5.7389,6.95726847,10.0832473
2005-08-01 23:58:00,5.76,7.015104,10.183104
2005-08-02 23:58:00,5.7424,7.00055984,10.16806768
2005-08-03 23:58:00,5.7324,7.06976892,10.19163396
2005-08-04 23:58:00,5.7294,7.09357014,10.20234258
2005-08-05 23:58:00,5.7134,7.12346712,10.16071056
2005-08-08 23:58:00,5.7371,7.08474479,10.23326527
2005-08-09 23:58:00,5.7635,7.1317549,10.3005272
2005-08-10 23:58:00,5.7108,7.07054148,10.25602572
2005-08-11 23:58:00,5.765,7.1883785,10.447333
2005-08-12 23:58:00,5.7288,7.12490856,10.38860592
2005-08-15 23:58:00,5.76,7.124544,10.420416
2005-08-16 23:58:00,5.76,7.111872,10.41696
2005-08-17 23:58:00,5.76,7.069824,10.40256
2005-08-18 23:58:00,5.7254,6.9735372,10.27251268
2005-08-19 23:58:00,5.7305,6.9602653,10.28223615
2005-08-22 23:58:00,5.4909,6.71591979,9.88856181
2005-08-23 23:58:00,5.7232,7.00004592,10.30404928
2005-08-24 23:58:00,5.7063,7.00220073,10.27248126
2005-08-25 23:58:00,5.738,7.0571662,10.339876
2005-08-26 23:58:00,5.7458,7.06043904,10.33841794
2005-08-29 23:58:00,5.7635,7.0499132,10.35182235
2005-08-30 23:58:00,5.7325,7.00110225,10.2348055
2005-08-31 23:58:00,5.7219,7.05910803,10.31544132
2005-09-01 23:58:00,5.7101,7.12848884,10.46204522
2005-09-02 23:58:00,5.7316,7.17825584,10.55416824
2005-09-05 23:58:00,5.7296,7.176324,10.55564208
2005-09-06 23:58:00,5.7426,7.15183404,10.56868104
2005-09-07 23:58:00,5.7421,7.12766873,10.54536665
2005-09-08 23:58:00,5.7625,7.14031375,10.577645
2005-09-09 23:58:00,5.7392,7.1108688,10.54922352
2005-09-12 23:58:00,5.7273,7.03713351,10.42826784
2005-09-13 23:58:00,5.755,7.0642625,10.48561
2005-09-14 23:58:00,5.7329,7.03770804,10.44763696
2005-09-15 23:58:00,5.7163,6.99274979,10.33106899
2005-09-16 23:58:00,5.7163,6.99274979,10.3350704
2005-09-19 23:58:00,5.755,6.9836925,10.3722365
2005-09-20 23:58:00,5.7467,6.96212705,10.32739457
2005-09-22 23:58:00,5.7243,6.95616936,10.25393859
